season_id,date,pred_q05_h1,pred_q05_h2,pred_q05_h3,pred_q50_h1,pred_q50_h2,pred_q50_h3,pred_q95_h1,pred_q95_h2,pred_q95_h3,y_true_h1,y_true_h2,y_true_h3,stage,wl_obs_mm,rain_fc_sum3_mm,rain_sum3,season_name,system_action,reference_action,gated,interval_width,rule
Kuruvai-2015,2015-09-27,-72.42709,-70.92378,-72.07813,-60.413345,-45.87956,-28.690353,-4.831698,24.20857,25.683813,-55.55,-51.4,-45.28,ripening,-73.04,36.39,11.98,Kuruvai,INSPECT,MAINTAIN,True,97.7619457244873,uncertainty_gate
Kuruvai-2015,2015-09-28,-63.31036,-63.109013,-64.56042,-49.847775,-42.643562,-31.098978,7.5640893,25.142763,25.301735,-51.4,-45.28,-40.88,ripening,-52.48,20.64,18.12,Kuruvai,MAINTAIN,MAINTAIN,False,89.86215209960938,maintain
Kuruvai-2015,2015-09-29,-55.763218,-56.884697,-56.26229,-36.728886,-35.012894,-28.077456,10.704352,24.427465,26.344046,-45.28,-40.88,-36.52,ripening,-47.63,36.12,25.77,Kuruvai,MAINTAIN,MAINTAIN,False,82.60633659362793,maintain
Kuruvai-2015,2015-09-30,-54.45126,-55.055595,-55.213394,-37.354065,-27.32725,-19.761347,11.409898,27.147081,29.200731,-40.88,-36.52,-23.95,ripening,-46.54,56.15,22.98,Kuruvai,MAINTAIN,MAINTAIN,False,84.41412544250488,maintain
Kuruvai-2015,2015-10-01,-58.40299,-60.966755,-60.73222,-41.203026,-31.882826,-31.076065,7.790954,24.257284,25.993433,-36.52,-23.95,-23.67,ripening,-53.28,32.33,22.8,Kuruvai,MAINTAIN,MAINTAIN,False,86.72565269470215,maintain
Kuruvai-2015,2015-10-02,-52.2718,-50.97728,-51.279625,-29.401016,-29.46075,-23.719292,11.028149,25.915117,26.71694,-23.95,-23.67,-17.29,ripening,-41.5,35.68,29.830000000000002,Kuruvai,MAINTAIN,MAINTAIN,False,77.9965648651123,maintain
Kuruvai-2015,2015-10-03,-40.581207,-39.865685,-38.37353,-19.226906,-17.732803,-13.073093,30.046238,32.53667,32.78827,-23.67,-17.29,0.34,ripening,-17.79,38.11,26.67,Kuruvai,MAINTAIN,MAINTAIN,False,72.4023551940918,maintain
Kuruvai-2015,2015-10-04,-45.93019,-47.503685,-45.423195,-25.250854,-19.475548,-11.006596,19.635986,26.041117,32.05637,-17.29,0.34,4.68,ripening,-37.56,53.05,28.470000000000002,Kuruvai,MAINTAIN,MAINTAIN,False,77.47956466674805,maintain
Kuruvai-2015,2015-10-05,-39.832973,-37.03383,-35.208256,-1.2107219,-5.8590446,-2.0220323,29.056747,33.166847,32.17091,0.34,4.68,19.23,ripening,-19.03,22.67,33.25,Kuruvai,MAINTAIN,MAINTAIN,False,70.20067596435547,maintain
Kuruvai-2015,2015-10-06,-29.595785,-29.543259,-29.627716,0.5748603,2.6694677,0.535059,39.74559,36.194324,49.478363,4.68,19.23,18.97,ripening,-5.56,12.28,37.85,Kuruvai,MAINTAIN,MAINTAIN,False,79.1060791015625,maintain
Kuruvai-2015,2015-10-07,-22.33505,-21.417566,-22.690918,17.182014,15.324278,15.4183855,46.97562,44.265465,51.3149,19.23,18.97,15.34,ripening,8.7,18.259999999999998,47.32,Kuruvai,MAINTAIN,MAINTAIN,False,74.00581741333008,maintain
Kuruvai-2015,2015-10-08,-16.97771,-16.585234,-15.63019,15.050774,16.288845,15.479592,51.434578,48.98367,47.6947,18.97,15.34,14.36,ripening,15.85,20.919999999999998,29.96,Kuruvai,MAINTAIN,MAINTAIN,False,68.41228866577148,maintain
Kuruvai-2015,2015-10-09,-12.82018,-14.0289755,-12.931967,21.351156,20.382978,20.621595,51.094,51.399296,49.12009,15.34,14.36,20.45,ripening,20.99,22.929999999999996,21.730000000000004,Kuruvai,MAINTAIN,MAINTAIN,False,65.42827129364014,maintain
Kuruvai-2016,2016-06-22,-8.288742,-8.446133,-10.253471,28.207985,24.468443,21.379314,56.135983,54.536694,52.117546,19.91,20.96,16.01,establishment,28.24,8.290000000000001,11.56,Kuruvai,MAINTAIN,MAINTAIN,False,64.42472457885742,maintain
Kuruvai-2016,2016-06-23,-16.035511,-16.69433,-18.138859,19.540531,18.191633,13.540157,53.82624,57.20652,56.019527,20.96,16.01,10.49,establishment,15.78,3.42,14.82,Kuruvai,MAINTAIN,MAINTAIN,False,74.15838623046875,maintain
Kuruvai-2016,2016-06-24,-15.471054,-14.834812,-18.287762,16.406786,16.705378,15.030058,52.99766,53.546295,51.22647,16.01,10.49,42.68,establishment,20.86,4.62,11.610000000000001,Kuruvai,MAINTAIN,MAINTAIN,False,69.51423263549805,maintain
Kuruvai-2016,2016-06-25,-18.809444,-21.048906,-23.856483,12.473837,5.9611106,-1.7927288,52.96074,50.286274,49.746304,10.49,42.68,36.03,establishment,13.08,0.95,8.59,Kuruvai,DELAY,MAINTAIN,False,73.60278701782227,threshold_delay
Kuruvai-2016,2016-06-26,-23.103783,-26.287231,-28.298222,3.538422,-0.74533266,-5.145285,52.718277,48.98381,45.330246,42.68,36.03,30.3,establishment,11.83,1.02,2.49,Kuruvai,DELAY,MAINTAIN,False,75.82205963134766,threshold_delay
Kuruvai-2016,2016-06-27,-7.0359435,-10.925294,-13.557279,28.9531,23.760973,18.053745,59.360325,55.402523,52.883938,36.03,30.3,23.96,establishment,37.93,3.2199999999999998,1.66,Kuruvai,MAINTAIN,MAINTAIN,False,66.44121646881104,maintain
Kuruvai-2016,2016-06-28,-7.1654577,-10.718428,-13.386479,29.228151,25.003147,20.893217,57.013805,53.43004,52.54096,30.3,23.96,18.06,establishment,35.13,0.9500000000000001,0.9099999999999999,Kuruvai,MAINTAIN,MAINTAIN,False,65.9274377822876,maintain
Kuruvai-2016,2016-06-29,-7.6892858,-10.836017,-13.431411,27.072231,21.54315,16.616028,55.34171,51.32732,47.15847,23.96,18.06,10.68,tillering,32.55,7.39,1.28,Kuruvai,MAINTAIN,MAINTAIN,False,63.03099489212036,maintain
Kuruvai-2016,2016-06-30,-16.92597,-18.320816,-20.792116,14.670978,9.462854,6.6670856,49.257427,45.682796,45.492123,18.06,10.68,3.4,tillering,18.92,0.04,1.81,Kuruvai,MAINTAIN,MAINTAIN,False,66.28423881530762,maintain
Kuruvai-2016,2016-07-01,-18.703606,-20.969004,-23.741335,12.085974,3.4056952,-4.8350086,49.317528,47.324234,43.97517,10.68,3.4,-4.24,tillering,14.56,0.060000000000000005,1.58,Kuruvai,MAINTAIN,MAINTAIN,False,68.29323768615723,maintain
Kuruvai-2016,2016-07-02,-23.028585,-26.359116,-29.939344,6.7177877,0.6582532,-8.913039,48.950985,35.657017,41.117916,3.4,-4.24,-10.67,tillering,8.94,0.23,0.97,Kuruvai,MAINTAIN,MAINTAIN,False,71.97957038879395,maintain
Kuruvai-2016,2016-07-03,-29.37705,-32.21636,-32.977604,-6.4002194,-11.421137,-6.356504,46.52056,31.62774,39.59694,-4.24,-10.67,-16.59,tillering,-3.74,15.83,0.04,Kuruvai,MAINTAIN,MAINTAIN,False,75.89761161804199,maintain
Kuruvai-2016,2016-07-04,-30.990759,-32.173855,-33.686382,-11.363368,-12.432624,-10.010812,41.77815,33.060284,40.101612,-10.67,-16.59,-19.97,tillering,-6.35,5.49,0.1,Kuruvai,MAINTAIN,MAINTAIN,False,73.78799438476562,maintain
Kuruvai-2016,2016-07-05,-34.776432,-37.065845,-40.66355,-15.19281,-18.241705,-23.199503,43.262016,30.557268,20.110594,-16.59,-19.97,-25.6,tillering,-10.08,3.06,0.16,Kuruvai,MAINTAIN,MAINTAIN,False,78.03844833374023,maintain
Kuruvai-2016,2016-07-06,-37.99267,-39.762478,-42.067623,-15.574352,-22.557335,-25.18827,43.116653,29.057158,21.173788,-19.97,-25.6,-31.02,tillering,-18.59,4.22,2.19,Kuruvai,MAINTAIN,MAINTAIN,False,81.10932159423828,maintain
Kuruvai-2016,2016-07-07,-39.70598,-43.214424,-44.9841,-23.852116,-23.061539,-30.444906,28.215052,23.471762,14.372517,-25.6,-31.02,-37.13,tillering,-21.33,17.79,2.2600000000000002,Kuruvai,MAINTAIN,MAINTAIN,False,67.92103004455566,maintain
Kuruvai-2016,2016-07-08,-44.60813,-48.298336,-51.094597,-29.604652,-34.92896,-41.62447,26.630579,19.056837,13.606604,-31.02,-37.13,-42.39,tillering,-25.7,5.180000000000001,2.8,Kuruvai,MAINTAIN,MAINTAIN,False,71.23871040344238,maintain
Kuruvai-2016,2016-07-09,-52.312374,-55.409866,-59.296116,-37.712296,-45.371143,-52.92132,10.433971,9.259171,8.569876,-37.13,-42.39,-47.99,tillering,-34.3,0.05,0.79,Kuruvai,MAINTAIN,MAINTAIN,False,67.86599159240723,maintain
Kuruvai-2016,2016-07-10,-53.242756,-55.42551,-59.74418,-43.619755,-46.51561,-54.366894,8.864236,9.259171,8.569876,-42.39,-47.99,-53.35,tillering,-33.67,0.04,0.6599999999999999,Kuruvai,MAINTAIN,MAINTAIN,False,68.31405448913574,maintain
Kuruvai-2016,2016-07-11,-53.700935,-55.98433,-57.95028,-45.818577,-42.245754,-43.8057,8.864236,8.774384,9.3395605,-47.99,-53.35,-59.12,tillering,-35.21,17.85,0.06999999999999999,Kuruvai,MAINTAIN,MAINTAIN,False,67.28983974456787,maintain
Kuruvai-2016,2016-07-12,-61.314972,-65.762726,-69.31914,-49.61545,-52.18013,-59.664665,7.8840723,8.320377,8.384268,-53.35,-59.12,-64.69,tillering,-50.31,3.49,0.06,Kuruvai,MAINTAIN,MAINTAIN,False,77.70340538024902,maintain
Kuruvai-2016,2016-07-13,-63.25376,-67.21091,-71.25802,-52.63762,-56.08973,-58.788227,7.8840723,8.320377,8.206873,-59.12,-64.69,-61.77,tillering,-50.92,5.68,0.04,Kuruvai,MAINTAIN,MAINTAIN,False,79.46489143371582,maintain
Kuruvai-2016,2016-07-14,-69.13545,-74.06878,-76.01785,-62.044,-62.802963,-65.4362,-0.103993714,2.1087954,3.5958962,-64.69,-61.77,-63.12,tillering,-60.32,15.99,0.049999999999999996,Kuruvai,MAINTAIN,MAINTAIN,False,79.6137490272522,maintain
Kuruvai-2016,2016-07-15,-67.89736,-71.155365,-77.17775,-57.43941,-54.62535,-56.03612,-1.2711086,1.9848616,4.96056,-61.77,-63.12,-58.53,tillering,-62.86,20.17,7.59,Kuruvai,MAINTAIN,MAINTAIN,False,82.13830947875977,maintain
Kuruvai-2016,2016-07-16,-68.247986,-71.272995,-72.44937,-53.599815,-61.305927,-56.81628,5.633889,2.4823916,5.370045,-63.12,-58.53,-57.38,tillering,-53.94,14.76,10.29,Kuruvai,MAINTAIN,MAINTAIN,False,77.81941652297974,maintain
Kuruvai-2016,2016-07-17,-64.36107,-67.217705,-69.255516,-55.87688,-51.32475,-59.896633,-1.2711086,2.5612295,5.3030796,-58.53,-57.38,-61.02,tillering,-60.58,7.22,18.64,Kuruvai,MAINTAIN,MAINTAIN,False,74.55859565734863,maintain
Kuruvai-2016,2016-07-18,-67.615456,-67.57572,-66.4974,-60.67768,-61.026886,-57.13135,-5.09547,0.63368785,2.967416,-57.38,-61.02,-63.0,tillering,-67.4,15.77,16.259999999999998,Kuruvai,MAINTAIN,MAINTAIN,False,69.46481442451477,maintain
Kuruvai-2016,2016-07-19,-66.229935,-68.67912,-69.14379,-58.435486,-62.458733,-58.98981,2.3591588,2.6427343,4.853236,-61.02,-63.0,-65.77,stem_elongation,-55.11,12.23,14.94,Kuruvai,MAINTAIN,MAINTAIN,False,73.99702739715576,maintain
Kuruvai-2016,2016-07-20,-66.23699,-67.98062,-71.034355,-55.794,-59.854565,-62.357903,2.9039383,2.1368968,4.9758406,-63.0,-65.77,-70.04,stem_elongation,-54.86,4.640000000000001,9.650000000000002,Kuruvai,MAINTAIN,MAINTAIN,False,76.0101957321167,maintain
Kuruvai-2016,2016-07-21,-68.924904,-70.29793,-74.21316,-61.376522,-64.77856,-72.08716,-1.4396186,1.9999299,3.7920468,-65.77,-70.04,-74.18,stem_elongation,-64.11,4.33,6.750000000000002,Kuruvai,MAINTAIN,MAINTAIN,False,78.00520443916321,maintain
Kuruvai-2016,2016-07-22,-69.25839,-70.854256,-72.78299,-65.46455,-66.14865,-68.404526,-1.5313728,1.9848616,4.4896955,-70.04,-74.18,-76.05,stem_elongation,-60.79,19.33,6.330000000000002,Kuruvai,MAINTAIN,MAINTAIN,False,77.27268505096436,maintain
Kuruvai-2016,2016-07-23,-75.20593,-79.20694,-81.25319,-70.22659,-76.22001,-73.5049,-9.044399,-0.6189585,1.1169198,-74.18,-76.05,-65.57,stem_elongation,-73.49,26.929999999999996,3.9000000000000017,Kuruvai,MAINTAIN,MAINTAIN,False,82.37010884284973,maintain
Kuruvai-2016,2016-07-24,-84.27886,-85.15375,-82.98128,-81.26495,-76.2364,-69.08451,-11.93133,0.31170285,4.237962,-76.05,-65.57,-61.88,stem_elongation,-81.61,51.67,4.280000000000002,Kuruvai,MAINTAIN,MAINTAIN,False,87.21923923492432,maintain
Kuruvai-2016,2016-07-25,-79.59529,-80.52075,-77.96978,-64.226585,-70.44564,-71.39192,-11.202904,0.04548213,1.974067,-65.57,-61.88,-60.79,stem_elongation,-75.34,12.11,18.42,Kuruvai,MAINTAIN,MAINTAIN,False,80.56623408198357,maintain
Kuruvai-2016,2016-07-26,-76.128426,-77.73546,-73.73262,-71.02634,-67.760826,-72.56817,-11.202904,-1.3597974,2.3528895,-61.88,-60.79,-60.16,stem_elongation,-74.35,11.94,25.400000000000002,Kuruvai,MAINTAIN,MAINTAIN,False,76.37566101551056,maintain
Kuruvai-2016,2016-07-27,-72.54607,-68.52142,-71.41603,-62.18486,-57.00758,-56.363598,-3.5981252,2.8937619,4.890148,-60.79,-60.16,-62.94,stem_elongation,-63.08,13.450000000000001,28.190000000000005,Kuruvai,MAINTAIN,MAINTAIN,False,76.30617904663086,maintain
Kuruvai-2016,2016-07-28,-65.984505,-66.22142,-67.92971,-49.45075,-58.358482,-57.241425,5.373625,2.947138,5.8272457,-60.16,-62.94,-66.31,stem_elongation,-54.36,3.52,17.900000000000002,Kuruvai,MAINTAIN,MAINTAIN,False,73.75695610046387,maintain
Kuruvai-2016,2016-07-29,-71.600716,-74.47556,-77.46638,-66.97685,-71.985115,-71.653915,-9.044399,0.1905835,1.2280254,-62.94,-66.31,-71.74,stem_elongation,-69.71,3.17,11.990000000000004,Kuruvai,MAINTAIN,MAINTAIN,False,78.69440269470215,maintain
Kuruvai-2016,2016-07-30,-74.7514,-74.802086,-81.303566,-75.42788,-80.42145,-81.29562,-11.202904,-0.53805685,1.1332486,-66.31,-71.74,-76.55,stem_elongation,-69.34,0.32,7.740000000000002,Kuruvai,MAINTAIN,MAINTAIN,False,82.43681454658508,maintain
Kuruvai-2016,2016-07-31,-80.5415,-84.351654,-88.68509,-77.700645,-83.268745,-83.1354,-11.202904,0.119634405,0.84573054,-71.74,-76.55,-81.26,stem_elongation,-71.47,0.19,3.1300000000000017,Kuruvai,MAINTAIN,MAINTAIN,False,89.53081965446472,maintain
Kuruvai-2016,2016-08-01,-81.58074,-87.83746,-89.51441,-80.716934,-86.40353,-52.941753,-11.202904,1.4085133,52.103497,-76.55,-81.26,44.14,stem_elongation,-72.06,1.94,1.5100000000000018,Kuruvai,INSPECT,MAINTAIN,True,141.6179084777832,uncertainty_gate
Kuruvai-2016,2016-08-02,-88.65704,-91.39558,-92.89581,-85.90132,-57.6332,-60.466095,-11.93133,45.319466,52.103497,-81.26,44.14,36.24,stem_elongation,-78.38,0.05,0.3200000000000018,Kuruvai,INSPECT,MAINTAIN,True,144.99930953979492,uncertainty_gate
Kuruvai-2016,2016-08-03,-87.099434,-89.17069,-53.77425,-1.984844,29.552414,29.98289,59.15472,58.267567,58.26503,44.14,36.24,28.75,panicle_initiation,-74.26,0.03,0.1500000000000018,Kuruvai,IRRIGATE,MAINTAIN,False,147.43825912475586,agronomic_irrigate
Kuruvai-2016,2016-08-04,-3.3274896,-5.7063346,-8.140768,37.91142,30.29117,24.403557,61.326492,57.513103,55.594402,36.24,28.75,21.02,panicle_initiation,48.91,0.13,0.05000000000000178,Kuruvai,DELAY,MAINTAIN,False,64.653981924057,agronomic_delay
Kuruvai-2016,2016-08-05,-6.649766,-10.669154,-13.279134,29.94182,22.99272,15.407233,59.6455,55.702984,55.15572,28.75,21.02,59.89,panicle_initiation,38.72,0.09,0.060000000000001774,Kuruvai,DELAY,MAINTAIN,False,68.43485355377197,agronomic_delay
Kuruvai-2016,2016-08-06,-9.171367,-13.092834,-15.20549,23.503246,14.176984,10.548042,57.28294,55.23392,54.193493,21.02,59.89,52.07,panicle_initiation,29.48,1.01,0.030000000000001775,Kuruvai,DELAY,MAINTAIN,False,69.39898300170898,agronomic_delay
Kuruvai-2016,2016-08-07,-12.751122,-16.159246,-17.783333,18.406462,10.978453,15.219945,55.071552,55.062237,55.872707,59.89,52.07,45.37,panicle_initiation,22.99,7.3100000000000005,0.12000000000000177,Kuruvai,DELAY,MAINTAIN,False,73.65604019165039,agronomic_delay
Kuruvai-2016,2016-08-08,8.120928,4.9550734,0.10307443,41.39523,34.298958,29.624392,70.497894,67.14601,63.9327,52.07,45.37,38.15,panicle_initiation,55.58,3.33,0.12000000000000177,Kuruvai,MAINTAIN,MAINTAIN,False,63.82962667942047,maintain
Kuruvai-2016,2016-08-09,8.543717,5.4402475,1.3007389,45.085217,39.3186,34.20838,70.762085,67.2998,64.741745,45.37,38.15,31.36,panicle_initiation,56.36,2.8200000000000003,1.210000000000002,Kuruvai,MAINTAIN,MAINTAIN,False,63.44100606441498,maintain
Kuruvai-2016,2016-08-10,-6.5825167,-10.669154,-12.860231,34.26736,28.622107,24.12861,62.152966,56.0032,56.47981,38.15,31.36,24.71,panicle_initiation,39.81,8.37,2.240000000000002,Kuruvai,DELAY,MAINTAIN,False,69.34004020690918,agronomic_delay
Kuruvai-2016,2016-08-11,-4.3073907,-7.3842645,-10.352521,33.492702,28.999975,24.86962,60.707306,57.11102,57.591263,31.36,24.71,19.61,panicle_initiation,42.33,6.940000000000001,2.930000000000002,Kuruvai,DELAY,MAINTAIN,False,67.9437837600708,agronomic_delay
Kuruvai-2016,2016-08-12,-7.072557,-10.758895,-13.216844,29.051147,26.277203,22.631899,58.506905,56.332653,57.632828,24.71,19.61,54.74,panicle_initiation,37.29,3.1399999999999997,2.6900000000000017,Kuruvai,DELAY,MAINTAIN,False,70.84967136383057,agronomic_delay
Kuruvai-2016,2016-08-13,-11.468216,-13.296275,-14.676897,23.022156,19.600037,18.094185,55.46813,54.60268,55.90128,19.61,54.74,47.42,panicle_initiation,25.76,1.97,4.350000000000001,Kuruvai,DELAY,MAINTAIN,False,70.57817649841309,agronomic_delay
Kuruvai-2016,2016-08-14,-17.410013,-18.844296,-19.57691,13.348225,8.400774,19.309555,56.622715,55.1761,58.070538,54.74,47.42,39.19,panicle_initiation,18.73,6.56,4.6400000000000015,Kuruvai,DELAY,MAINTAIN,False,77.64744758605957,agronomic_delay
Kuruvai-2016,2016-08-15,8.120928,5.350507,0.8818332,45.15055,36.752884,31.556952,70.64939,67.14005,64.98688,47.42,39.19,31.46,flowering,56.74,0.79,4.480000000000001,Kuruvai,MAINTAIN,MAINTAIN,False,64.10504424571991,maintain
Kuruvai-2016,2016-08-16,-7.2664957,-10.645608,-12.41016,28.355804,21.578308,17.008924,57.48666,55.521442,56.519764,39.19,31.46,23.91,flowering,33.11,8.32,1.7300000000000018,Kuruvai,DELAY,MAINTAIN,False,68.92992401123047,agronomic_delay
Kuruvai-2016,2016-08-17,-7.005307,-10.758895,-13.279134,31.441866,24.918333,19.247168,60.285564,55.840565,55.564373,31.46,23.91,15.65,flowering,40.7,1.2799999999999998,0.8700000000000018,Kuruvai,DELAY,MAINTAIN,False,68.84350681304932,agronomic_delay
Kuruvai-2016,2016-08-18,-8.234473,-11.838715,-14.479819,26.6711,21.060928,18.432665,57.736492,54.664314,56.24487,23.91,15.65,8.11,flowering,30.89,2.5300000000000002,0.9200000000000018,Kuruvai,DELAY,IRRIGATE,False,70.72468852996826,agronomic_delay
Kuruvai-2016,2016-08-19,-12.751122,-16.159246,-18.8333,17.537426,13.582266,15.449942,55.942734,54.550045,56.917763,15.65,8.11,2.65,flowering,23.66,3.9899999999999998,1.0400000000000018,Kuruvai,DELAY,IRRIGATE,False,75.75106239318848,agronomic_delay
Kuruvai-2016,2016-08-20,-16.92597,-18.275097,-19.101574,13.147505,7.776476,17.159082,54.024048,54.54645,55.656105,8.11,2.65,51.69,flowering,19.18,4.98,1.4700000000000017,Kuruvai,DELAY,IRRIGATE,False,74.7576789855957,agronomic_delay
Kuruvai-2016,2016-08-21,-23.354479,-24.8541,-24.457556,7.4737253,5.695742,13.172243,55.691166,55.62887,58.296776,2.65,51.69,46.55,flowering,7.74,1.3599999999999999,2.0000000000000018,Kuruvai,IRRIGATE,IRRIGATE,False,82.75433158874512,agronomic_irrigate
Kuruvai-2016,2016-08-22,-29.37705,-30.181055,-26.159437,4.0028563,11.470752,24.15661,52.260548,56.446167,56.473625,51.69,46.55,39.94,flowering,-3.05,7.43,2.1500000000000017,Kuruvai,DELAY,MAINTAIN,False,86.62722206115723,agronomic_delay
Kuruvai-2016,2016-08-23,1.4491247,-3.9009707,-2.6737216,40.41254,34.80332,31.919106,62.846992,57.579643,61.697746,46.55,39.94,38.22,flowering,50.98,13.58,2.650000000000002,Kuruvai,DELAY,MAINTAIN,False,64.37146782875061,agronomic_delay
Kuruvai-2016,2016-08-24,-0.83737093,-4.005719,-3.5447552,38.223087,34.825706,39.799946,60.58808,57.786987,59.76983,39.94,38.22,41.78,flowering,46.89,33.31999999999999,2.2300000000000018,Kuruvai,DELAY,MAINTAIN,False,63.31458401679993,agronomic_delay
Kuruvai-2016,2016-08-25,-5.598604,-7.024854,-4.1064353,35.426624,40.038433,48.983147,58.201427,62.99463,71.0894,38.22,41.78,44.52,flowering,40.51,75.75999999999999,6.370000000000002,Kuruvai,DELAY,MAINTAIN,False,75.19583654403687,agronomic_delay
Kuruvai-2016,2016-08-26,-3.9599297,-1.8263357,0.22752626,40.7744,36.600933,43.644905,58.72597,66.71877,68.546844,41.78,44.52,49.99,flowering,39.03,36.4,15.130000000000003,Kuruvai,DELAY,MAINTAIN,False,68.54510855674744,agronomic_delay
Kuruvai-2016,2016-08-27,0.861953,2.0226114,3.1456277,43.323963,44.167683,50.036064,60.241962,68.805664,81.44992,44.52,49.99,57.06,grain_filling,46.98,54.16,22.29,Kuruvai,MAINTAIN,MAINTAIN,False,78.30429291725159,maintain
Kuruvai-2016,2016-08-28,-3.4274747,-0.9536271,0.32460624,44.27308,48.09789,54.23841,57.723064,69.39905,75.12272,49.99,57.06,73.02,grain_filling,39.09,44.510000000000005,29.59,Kuruvai,MAINTAIN,MAINTAIN,False,74.79811257123947,maintain
Kuruvai-2016,2016-08-29,3.4100962,3.2054691,3.3678863,52.06009,60.94022,64.45707,63.721172,72.91274,77.257126,57.06,73.02,81.64,grain_filling,50.87,51.839999999999996,32.57,Kuruvai,MAINTAIN,MAINTAIN,False,73.88923954963684,maintain
Kuruvai-2016,2016-08-30,11.394786,10.822096,11.628164,71.95891,71.18843,68.56142,89.12444,85.33672,83.96775,73.02,81.64,77.46,grain_filling,63.51,9.67,45.760000000000005,Kuruvai,MAINTAIN,MAINTAIN,False,77.72965717315674,maintain
Kuruvai-2016,2016-08-31,11.394786,10.792606,8.619507,68.36165,66.50499,56.468426,82.90716,83.60826,74.35963,81.64,77.46,73.01,grain_filling,64.35,2.7,48.33,Kuruvai,MAINTAIN,MAINTAIN,False,72.81565475463867,maintain
Kuruvai-2016,2016-09-01,27.527115,25.132183,21.14188,79.33776,71.41055,67.20383,88.724686,87.27098,83.71646,77.46,73.01,67.18,grain_filling,82.54,2.02,36.73,Kuruvai,MAINTAIN,MAINTAIN,False,62.574581146240234,maintain
Kuruvai-2016,2016-09-02,19.145845,16.073225,12.6175,70.4653,64.07528,60.201443,83.525406,84.84259,78.3372,73.01,67.18,61.58,grain_filling,74.53,0.39,16.91,Kuruvai,MAINTAIN,MAINTAIN,False,68.76936531066895,maintain
Kuruvai-2016,2016-09-03,15.638177,13.399421,10.535921,59.65075,55.95459,52.44798,79.53931,76.2138,77.53943,67.18,61.58,55.67,grain_filling,71.16,12.059999999999999,2.84,Kuruvai,MAINTAIN,MAINTAIN,False,67.00350761413574,maintain
Kuruvai-2016,2016-09-04,11.262688,8.662118,6.31035,56.262238,51.031933,44.61001,73.604355,71.98767,65.20317,61.58,55.67,49.89,grain_filling,62.66,0.35,1.8299999999999998,Kuruvai,MAINTAIN,MAINTAIN,False,63.32555294036865,maintain
Kuruvai-2016,2016-09-05,10.896324,8.530838,6.100965,54.812874,45.433315,39.99619,72.460236,69.95717,64.726555,55.67,49.89,43.41,grain_filling,60.73,0.24,0.5,Kuruvai,MAINTAIN,MAINTAIN,False,61.56391143798828,maintain
Kuruvai-2016,2016-09-06,11.262688,8.750253,6.328375,52.363987,44.54659,40.048126,72.24612,68.13298,64.51405,49.89,43.41,37.2,grain_filling,64.88,1.4100000000000001,0.7,Kuruvai,MAINTAIN,MAINTAIN,False,60.983428955078125,maintain
Kuruvai-2016,2016-09-07,-1.6332209,-3.8450143,-8.299552,38.88992,33.43282,26.220285,58.188366,58.043106,54.52141,43.41,37.2,31.31,grain_filling,43.57,2.49,0.56,Kuruvai,MAINTAIN,MAINTAIN,False,62.820963859558105,maintain
Kuruvai-2016,2016-09-08,-6.649766,-10.669154,-12.914634,29.923574,24.971481,21.22021,56.740463,55.764614,53.620445,37.2,31.31,27.34,grain_filling,37.56,6.0200000000000005,0.5199999999999999,Kuruvai,MAINTAIN,MAINTAIN,False,66.53507900238037,maintain
Kuruvai-2016,2016-09-09,-8.234473,-11.838715,-14.21332,27.59283,22.82954,19.253984,55.34376,52.56359,49.127583,31.31,27.34,23.25,grain_filling,30.69,6.63,0.87,Kuruvai,MAINTAIN,MAINTAIN,False,64.40230560302734,maintain
Kuruvai-2016,2016-09-10,-7.005307,-10.5170765,-11.766585,31.373495,31.699549,26.634129,57.56928,57.74911,58.437458,27.34,23.25,20.1,grain_filling,39.95,20.619999999999997,2.8,Kuruvai,MAINTAIN,MAINTAIN,False,70.2040433883667,maintain
